Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789144977,1,,Aggregated,1.300000,0.000000,32,36,50,84,530,11000,14000,29000,29000,29000,29000,171,0,32,1037.9057760400403,27.07879990339279,28654.97149991989,252.7485380116959
1789144978,1,,Aggregated,1.300000,0.000000,32,36,50,84,530,11000,14000,29000,29000,29000,29000,172,0,32,1032.0705924587498,27.07879990339279,28654.97149991989,253.1453488372093
1789144979,1,,Aggregated,1.000000,0.000000,32,36,47,84,530,11000,14000,29000,29000,29000,29000,173,0,32,1026.2816173571857,27.07879990339279,28654.97149991989,253.53757225433526
1789144980,1,,Aggregated,1.100000,0.000000,32,35,47,84,530,11000,14000,29000,29000,29000,29000,174,0,32,1020.5525063372635,27.07879990339279,28654.97149991989,253.92528735632183
1789144981,1,,Aggregated,1.200000,0.000000,32,35,47,84,530,11000,14000,29000,29000,29000,29000,175,0,32,1014.9154931573889,27.07879990339279,28654.97149991989,254.30857142857144
1789144982,1,,Aggregated,1.300000,0.000000,32,35,47,84,530,11000,14000,29000,29000,29000,29000,176,0,32,1009.3280460371593,27.07879990339279,28654.97149991989,254.6875
1789144983,1,,Aggregated,1.000000,0.000000,32,35,46,84,530,11000,14000,29000,29000,29000,29000,177,0,32,1003.7904152697594,27.07879990339279,28654.97149991989,255.06214689265536
1789144984,1,,Aggregated,1.000000,0.000000,32,35,46,84,530,11000,14000,29000,29000,29000,29000,177,0,32,1003.7904152697594,27.07879990339279,28654.97149991989,255.06214689265536
1789144985,1,,Aggregated,1.000000,0.000000,32,35,46,84,530,11000,14000,29000,29000,29000,29000,178,0,32,998.3367264190626,27.07879990339279,28654.97149991989,255.43258426966293
1789144986,1,,Aggregated,1.000000,0.000000,32,35,46,84,530,11000,14000,29000,29000,29000,29000,179,0,32,992.9628972206993,27.07879990339279,28654.97149991989,255.79888268156424
1789144989,1,,Aggregated,1.000000,0.000000,32,36,50,89,550,13000,17000,29000,29000,29000,29000,183,0,32,1163.0529792494665,27.07879990339279,28654.97149991989,251.95628415300547
1789144990,1,,Aggregated,1.200000,0.000000,32,36,51,89,550,13000,17000,29000,29000,29000,29000,187,0,32,1141.862449213195,27.07879990339279,28654.97149991989,248.36363636363637
